,Season,Episode,Character,Line,prob
16500,14,13,Coon,double rainbow you guys you dont see em often but theres one outside right now youve gotta come see ,0.06833350053057075
16501,14,13,Mint-Berry Crunch,a double rainbow shablagoo ,0.0782068120315671
16502,14,13,Human Kite,wait mintberry crunch ya you might not wanna go ,0.2713919151574373
16503,14,13,Professor Chaos,hey can i see the double rainbow fellas   fellas,0.32631459180265665
16504,14,13,Coon,isnt it beautiful you guys,0.07670464692637324
16505,14,13,Human Kite,theres no double rainbow fatass,90.81258177757263
16506,14,13,Coon,you are correct han kike not that supervillains like you guys could ever see a double rainbow,83.16410183906555
16507,14,13,Mosquito,what are you talking about,0.20089393947273493
16508,14,13,Coon,your evildoing days are over mosquito all of you shall now be dealt the swift hand of justice,94.05386447906494
16509,14,13,Human Kite,cartman you are the bad guy not us,6.630750745534897
16510,14,13,Coon,n  you guys are the bad guy ,72.98364043235779
16511,14,13,Mint-Berry Crunch,waaaaaaaaaah ,0.18458992708474398
16512,14,13,Mysterion,what are you doing with that thing,2.377890981733799
16513,14,13,Coon,hes going to help me get rid of you guys so together we can make the world a better place,0.24154945276677608
16514,14,13,Human Kite,cartman if you team up with the most evil thing in the universe then clearly you are the bad guy,93.93454790115356
16515,14,13,Coon,no because its for the greater good like when superman teamed up with lex luthor,0.20057775545865297
16516,14,13,Human Kite,superman never teamed up with lex luthor,0.07565395790152252
16517,14,13,Coon,well thats why superman isnt around anymore isnt it cthulhu banish them to a dark oblivion please  aww dude that was awesome youre all like mehhhh and they were all like nooo,93.3116614818573
16518,14,13,Coon,all right now weve taken out most of the synagogues destroyed san francisco sent my friends into a dark oblivion and so our next order of business will be burning man  burning man is the biggest hippie festival in the world and tomorrow were gonna wipe them all out pretty soon the whole wold will be transformed thanks to the coon  yes yes the coon and friend now after burning man well take down whole foods alright  the dark lord is agitated and the lebron james technique might not work the coon will have to use an even more manipulative technique time to bust out cute kitten  meow meow meow meow meow meow meow  meow meow meow ,91.44359827041626
16519,14,13,Toolshed,dude where the fuck are we,97.90642857551575
16520,14,13,Mysterion,i dont know but i feel like ive been here before ,0.07550695445388556
16521,14,13,Mint-Berry Crunch,and so the coon had returned with the dark lord cthulhu upon seeing cthulhu in person mintberry crunch heroically dashed off to to save the day with minty coolness he hurried back home and heroically watched judge judy knowing that his superhero friends were probably just fine without him,0.6234587635844946
16522,14,13,Toolshed,oh shit,97.12039232254028
16523,14,13,Human Kite,we arent going that way,0.6170562002807856
16524,14,13,Mosquito,you guys i wanna go home,0.08550785714760423
16525,14,13,Toolshed,we all wanna go home clyde i dont think were gonna last very long out here,0.29788368847221136
16526,14,13,Mosquito,look maybe we should just a place to hid and wait for help,0.11262038024142385
16527,14,13,Human Kite,what help dude nobody in the real world even knows were here,0.12931270757690072
16528,14,13,Mysterion,alright you guys hide as long as you can ill try and find help ,0.16422588378190994
16529,14,13,Toolshed,how dude,0.460329232737422
16530,14,13,Human Kite,kenny where the hell are you going,63.01886439323425
16531,14,13,Mysterion,im going to try to get you all out of here if this works or i could be wrong ,35.90853214263916
16532,14,13,Mosquito,kenny ,0.11217411374673247
16533,14,13,Mysterion,ow that fucking hurts ,97.58415222167969
16534,14,13,Toolshed,oh my god kenny,0.09702491806820035
16535,14,13,Human Kite,you you crazy bastard ,97.93431758880615
16536,14,13,Man 1,its burning man,73.69325160980225
16537,14,13,Man 2,biggest party in the world baby ,0.33545384649187326
16538,14,13,Coon,fucking hippies fuck all oyou ,98.361337184906
16539,14,13,Reporter,the dark and evil cthulhu is bringing his angry wrath down upon the burning man festival tom cthulhu isnt behaving as most scientists had speculated tom but the dark lord is wreaking havoc everywhere and,5.573371425271034
16540,14,13,Coon,no nonono excuse me it is not cthulhu it is coon and friend im a little sick of everyone giving him all the credit when im the one really making the world a better place,64.75759148597717
16541,14,13,Reporter,tom it appears that bruce vilanch has arrived on the scene wearing a rat coste,0.5514438729733229
16542,14,13,Coon,oh you motherfucker  cthulhu this guy too  kewl oh get that firetwirling hippie bitch,98.32537770271301
16543,14,13,Tall Goth,this freaking sucks we worshiped and prayed to cthulhu went to all the cult meetings but life is still totally freaking gay,85.91485619544983
16544,14,13,Red Goth,i thought that when cthulhu rose from the dead all was gonna be darkness and pain i thought at least school would be canceled,0.10688595939427614
16545,14,13,A Voice,how to i fight him ,1.253373734652996
16546,14,13,Tall Goth,oh joy its underwear boy again,0.09781571570783854
16547,14,13,Mysterion,that god you pray to just took away all my friends,0.8685062639415264
16548,14,13,Red Goth,not our god he promised everything would change if we worshiped him but were still sitting here smoking cigarettes like before  its like obama all over again,25.044110417366028
16549,14,13,Mysterion,how do i fight him,1.088213361799717
16550,14,13,Red Goth,cthulhu isnt alive or dead alright,0.8147619664669037
16551,14,13,Mysterion,tell me what that means ,0.14827364357188344
16552,14,13,Mrs. Biggle,henrietta your little brother wants to play with you,0.09379413677379489
16553,14,13,Henrietta,go away mom i hate you,98.40881824493408
16554,14,13,Mrs. Biggle,just let your little brother play with your friends sweetie hes lonely go on in bradley ,0.15239008935168386
16555,14,13,Bradley,will you guys play with me,0.07720958674326539
16556,14,13,Henrietta,fuck off dork i dont want you here,98.13134670257568
16557,14,13,Bradley,please can i just oh g  mysterion w whats goin  thats okay sis ill play with you another time ,0.15891349175944924
16558,14,13,Bradley,mysterion is here he must have come for my help  no time to waste time for bradley biggle to transform  shablagoo ,0.08791290456429124
16559,14,13,Henrietta,alright look the necronomicon is an account of the old ones their history and the means for smoning them ,0.11624054750427604
16560,14,13,Mysterion,one ones,0.23900012020021677
16561,14,13,Tall Goth,dark deities that existed before man,0.3487869631499052
16562,14,13,Henrietta,it was written by a mad prince who knew of the nightmare city of rlyeh which fell from the stars and exists beneath the sea and in another dimension,0.9914807975292206
16563,14,13,Mysterion,thats it thats the place i just was,0.07364709163084626
16564,14,13,Tall Goth,youve been to the nightmare city of rlyeh,1.0121301747858524
16565,14,13,Red Goth,luckyyy,0.4529233556240797
16566,14,13,Henrietta,cthulhu and other beings are from this city but for years cultists have tried to bring them into our world,0.23163778241723776
16567,14,13,Mysterion,and what about cthulhus power why cant old ones die,28.96021604537964
16568,14,13,Henrietta,the only thing that can destroy an immortal is another immortal ,0.2771048340946436
16569,14,13,Mint-Berry Crunch,ahaaa dont worry mysterion mintberry crunch is here to help you with these black cultists,92.55828261375427
16570,14,13,Henrietta,get out of my room twerp,0.24916690308600664
16571,14,13,Mint-Berry Crunch,mintberry crunch isnt afraid of his fat sister grab her legs mysterion  m mysterion  aw crap ,92.11695194244385
16572,14,13,Mint-Berry Crunch,hey mysterion wait up  come on wait uuup  us coon friends need to stick together remember where are you going,0.10414717253297567
16573,14,13,Mysterion,wherever cthulhu is,0.23593620862811804
16574,14,13,Mint-Berry Crunch,what but hell kill you,98.04327487945557
16575,14,13,Mysterion,maybe but with any luck i might find the reason for my powers,0.11350363492965698
16576,14,13,Mint-Berry Crunch,oh right maybe i can find the reason for my powers too,0.08906160946935415
16577,14,13,Mysterion,you dont understand,0.5483701359480619
16578,14,13,Mint-Berry Crunch,how was it that mint and berry came together delivering full flavor in an intense crunch  we must find out answers mysterion  mysterion im going with you,0.06764272693544626
16579,14,13,Coon,after the triphant victory over the evil hippies of burning man coon and friends turned their attention to the next villainous scourge bravely taking out every whole foods left in the country no more organic crap for america thanks to coon and friends the country would soon be rid of all evil but first they would come up against their most challenging and most evil opponent justin bieber in order to save the earth this little butthole had to be stopped,68.75179409980774
16580,14,13,Justin Bieber,babih babih babih oooo babih babih babih oooo babig baibig woo woo baywooo  woooooooooo ,0.24381668772548437
16581,14,13,Coon,yep thats him so long justin bieber you little douchebag ,90.93886017799377
16582,14,13,Reporter 2,the dark god cthulhu continues his rampage of destruction and terror and there seems to be no hope for man im joined now by a supposed team member of cthulhu the coon,47.70011305809021
